x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
-0.435006,-0.0809681,0,0,28.7179,3.68743,58.4632,5.88891,88.4252,7.29093,
-0.434006,-0.078969,0,0,28.7281,3.59523,58.4749,5.77154,88.4369,7.17289,
-0.435005,-0.0759701,0,0,28.7416,3.46334,58.4907,5.60193,88.4528,7.00225,
-0.435005,-0.0739709,0,0,28.7493,3.38103,58.5,5.4945,88.4621,6.89414,
-0.435005,-0.0709721,0,0,28.7593,3.26395,58.5123,5.33977,88.4745,6.73839,
-0.436004,-0.0699725,0,0,28.7649,3.19053,58.5194,5.24122,88.4816,6.63914,
-0.435004,-0.0679734,0,0,28.7719,3.08527,58.5287,5.09834,88.491,6.49522,
-0.435004,-0.0669738,0,0,28.776,3.01773,58.5343,5.00573,88.4967,6.4019,
-0.435004,-0.0659742,0,0,28.7796,2.95216,58.5395,4.91509,88.5018,6.31056,
-0.435004,-0.0629754,0,0,29.5286,2.9153,59.2922,4.81932,89.2546,6.21315,
-0.436003,-0.0619757,0,0,29.5349,2.858,59.3,4.73685,89.2624,6.12998,
-0.436003,-0.0599766,0,0,29.5436,2.77603,59.311,4.61715,89.2735,6.00923,
-0.436003,-0.058977,0,0,29.549,2.72466,59.3179,4.54064,89.2804,5.93201,
-0.436003,-0.0569778,0,0,29.5566,2.6516,59.3278,4.42989,89.2904,5.82021,
-0.437003,-0.0559781,0,0,29.5611,2.60626,59.3339,4.35939,89.2966,5.74901,
-0.436003,-0.053979,0,0,29.5676,2.54218,59.3427,4.25763,89.2305,5.63369,
-0.437002,-0.0519797,0,0,29.5715,2.50281,59.3482,4.19315,89.2365,5.55751,
-0.436002,-0.0499806,0,0,29.5763,2.45061,59.3553,4.10331,89.2443,5.45011,
-0.437002,-0.0489809,0,0,29.5793,2.41815,59.3547,4.04542,89.2493,5.38082,
-0.437002,-0.0469817,0,0,29.5831,2.37395,59.3608,3.96247,89.2561,5.28142,
-0.436002,-0.0459822,0,0,29.5854,2.34743,59.3647,3.91014,89.2604,5.21811,
-0.437002,-0.0449825,0,0,29.5881,2.31112,59.3698,3.83509,89.2662,5.12659,
-0.436002,-0.043983,0,0,29.5898,2.28855,59.373,3.78672,89.2699,5.06726,
-0.437002,-0.0429834,0,0,29.5919,2.2582,59.3775,3.71765,89.275,4.98172,
-0.436002,-0.0419838,0,0,29.593,2.23959,59.3802,3.67326,89.2781,4.92637,
-0.436002,-0.0419838,0,0,29.5945,2.21416,59.3841,3.6091,89.2827,4.84573,
-0.437001,-0.0409842,0,0,29.4246,2.16266,59.3865,3.56674,89.2856,4.79241,
-0.436001,-0.0399846,0,0,29.4277,2.1036,59.3897,3.50661,89.2894,4.71582,
-0.437001,-0.038985,0,0,29.4296,2.06592,59.3917,3.46823,89.2918,4.66648,
-0.437001,-0.0379854,0,0,29.4314,2.03024,59.3934,3.43184,89.294,4.61913,
-0.437001,-0.0379854,0,0,29.4334,1.97914,59.3955,3.37965,89.2967,4.55047,
-0.437001,-0.0369858,0,0,29.7623,1.96087,59.7244,3.3604,89.6263,4.51615,
-0.437001,-0.0359862,0,0,29.7653,1.91385,59.7275,3.31231,89.63,4.4516,
-0.437001,-0.0349866,0,0,29.7672,1.88417,59.7295,3.28192,89.6324,4.41025,
-0.437001,-0.033987,0,0,29.7689,1.85649,59.7312,3.25353,89.6346,4.3709,
-0.437001,-0.0329874,0,0,29.7705,1.83079,59.7328,3.22713,89.6366,4.33354,
-0.437001,-0.0329874,0,0,29.7727,1.7947,59.7351,3.18995,89.6395,4.27988,
-0.437001,-0.0319878,0,0,29.7741,1.771,59.7365,3.16555,89.6414,4.24452,
-0.438001,-0.0319878,0,0,29.7761,1.73795,59.7385,3.1314,89.6441,4.19389,
-0.438001,-0.0309881,0,0,29.7774,1.71629,59.7399,3.10903,89.6459,4.16056,
-0.438001,-0.0299885,0,0,29.7785,1.69663,59.741,3.08866,89.2541,4.12078,
-0.437001,-0.0299886,0,0,29.7801,1.66956,59.7426,3.06049,89.2565,3.9898,
-0.438001,-0.0289889,0,0,29.7811,1.65188,59.7437,3.04212,89.258,3.90288,
-0.438001,-0.0279893,0,0,29.7819,1.6362,59.6696,3.01682,89.2593,3.81797,
-0.437001,-0.0279894,0,0,29.783,1.61511,59.6713,2.97816,89.2612,3.69301,
-0.438001,-0.0279893,0,0,29.7837,1.6004,59.6725,2.95173,89.2624,3.60903,
-0.437001,-0.0279894,0,0,29.7796,1.57886,59.6743,2.91306,89.2643,3.48407,
-0.438001,-0.0269897,0,0,29.7803,1.56444,59.6755,2.88768,89.2655,3.40116,
-0.438001,-0.0259901,0,0,29.7809,1.55201,59.6765,2.8643,89.2665,3.32026,
-0.437001,-0.0259902,0,0,29.7814,1.53579,59.6776,2.83161,89.2678,3.20132,
-0.438001,-0.0259902,0,0,29.7819,1.52434,59.6786,2.80917,89.2688,3.12134,
-0.438001,-0.0259902,0,0,29.7824,1.51288,59.6795,2.78673,89.2698,3.04137,
-0.437001,-0.0259902,0,0,29.7831,1.49667,59.6809,2.75405,89.2712,2.92242,
-0.438001,-0.0259902,0,0,29.7836,1.48521,59.6818,2.73161,89.2722,2.84244,
-0.438001,-0.0249906,0,0,29.7839,1.47478,59.6826,2.71022,89.273,2.76355,
-0.437,-0.023991,0,0,29.7844,1.46158,59.6837,2.68058,89.2742,2.64768,
-0.438,-0.023991,0,0,29.7846,1.45411,59.6843,2.66213,89.2749,2.57172,
-0.437,-0.0229914,0,0,29.7848,1.4439,59.6852,2.63549,89.2758,2.45886,
-0.438,-0.0229914,0,0,29.9594,1.44651,59.8604,2.62492,89.4511,2.37932,
-0.438,-0.0229914,0,0,29.9597,1.44104,59.8611,2.60848,89.4518,2.30535,
-0.437,-0.0219918,0,0,29.9601,1.43384,59.8621,2.58484,89.453,2.19549,
-0.438,-0.0219918,0,0,29.9603,1.43037,59.8627,2.57039,89.4536,2.12352,
-0.437,-0.0209922,0,0,29.9605,1.42616,59.8636,2.54974,89.4545,2.01666,
-0.437,-0.0209922,0,0,29.9605,1.42469,59.8641,2.53729,89.4551,1.9467,
-0.437,-0.0209922,0,0,29.9606,1.42321,59.8646,2.52483,89.4556,1.87674,
-0.438,-0.0209922,0,0,29.9607,1.42102,59.8653,2.50617,89.4565,1.77178,
-0.438,-0.0209922,0,0,29.9607,1.41954,59.8658,2.49371,89.457,1.70181,
-0.437,-0.0209922,0,0,29.9608,1.4173,59.8666,2.47501,89.4578,1.59689,
-0.437,-0.0209922,0,0,29.9609,1.41583,59.8671,2.46256,89.4584,1.52692,
-0.437,-0.0209922,0,0,29.961,1.41435,59.4743,2.41517,89.4589,1.45696,
-0.438,-0.0209922,0,0,29.961,1.41216,59.4751,2.31021,89.4598,1.352,
-0.438,-0.0209922,0,0,29.9611,1.41068,59.4756,2.24025,89.4603,1.28204,
-0.437,-0.0209922,0,0,29.8866,1.38903,59.4765,2.13532,89.4612,1.17711,
-0.437,-0.0209922,0,0,29.8872,1.37658,59.4771,2.06535,89.4618,1.10714,
-0.438,-0.0209922,0,0,29.888,1.35791,59.4779,1.96039,89.3841,1.0022,
-0.438,-0.0209922,0,0,29.8885,1.34546,59.4785,1.89043,89.3843,0.920744,
-0.438,-0.0209922,0,0,29.8892,1.32679,59.4793,1.78547,89.3844,0.798532,
-0.437,-0.0209923,0,0,29.8897,1.31433,59.4799,1.7155,89.3845,0.717073,
-0.437,-0.0209923,0,0,29.8902,1.30188,59.4804,1.64554,89.3846,0.635613,
-0.438,-0.0209923,0,0,29.891,1.28321,59.4813,1.54058,89.3848,0.513402,
-0.437,-0.0209923,0,0,29.8915,1.27076,59.4818,1.47062,89.3849,0.431942,
-0.438,-0.0209923,0,0,29.8923,1.25209,59.4826,1.36565,89.3851,0.309731,
-0.437,-0.0209923,0,0,29.8928,1.23963,59.4832,1.29569,89.3852,0.228271,
-0.437,-0.0209923,0,0,29.8933,1.22718,59.4837,1.22573,89.3853,0.146812,
-0.438,-0.0209923,0,0,29.8994,1.20869,59.49,1.12059,89.3908,0.0243565,
-0.437,-0.0209923,0,0,29.8999,1.19624,59.4905,1.05063,89.391,-0.057103,
-0.438,-0.0209923,0,0,29.9008,1.17758,59.4914,0.945667,89.3912,-0.179319,
-0.437,-0.0209923,0,0,29.9013,1.16512,59.492,0.875703,89.3913,-0.260779,
-0.437,-0.0209923,0,0,29.9018,1.15266,59.4926,0.80574,89.3914,-0.342238,
-0.438,-0.0209923,0,0,29.9025,1.134,59.4934,0.700779,89.3916,-0.46445,
-0.437,-0.0209923,0,0,29.903,1.12154,59.4939,0.630815,89.3917,-0.54591,
-0.438,-0.0209923,0,0,29.9038,1.10288,59.4948,0.525854,89.3919,-0.668121,
-0.437,-0.0209924,0,0,29.9043,1.09042,59.4953,0.455891,89.392,-0.749581,
-0.437,-0.0209924,0,0,29.9049,1.07797,59.496,0.385924,89.3922,-0.831045,
-0.438,-0.0209924,0,0,29.9055,1.0593,59.4967,0.280966,89.3923,-0.953252,
-0.438,-0.0209924,0,0,29.906,1.04688,59.4972,0.210971,89.3924,-1.03476,
-0.438,-0.0209924,0,0,29.9068,1.02821,59.4981,0.10601,89.3925,-1.15697,
-0.437,-0.0209924,0,0,29.5139,0.994245,59.4986,0.0360463,89.3926,-1.23843,
-0.437,-0.0209924,0,0,29.5146,0.924278,59.4993,-0.0339204,89.3928,-1.31989,
-0.437,-0.0209924,0,0,29.5153,0.81932,59.5,-0.138878,89.3929,-1.4421,
-0.438,-0.0209924,0,0,29.5159,0.749324,59.5006,-0.208874,89.393,-1.5236,
-0.438,-0.0199928,0,0,29.5165,0.68035,59.5012,-0.277823,89.3932,-1.60404,
-0.438,-0.0199928,0,0,29.5171,0.579362,59.5018,-0.37881,89.3932,-1.72229,
-0.438,-0.0189931,0,0,29.5175,0.512397,59.4236,-0.448847,89.3931,-1.80071,
-0.438,-0.0179935,0,0,29.5179,0.415441,59.4233,-0.563038,89.3929,-1.91487,
-0.438,-0.0169939,0,0,29.5183,0.352476,59.4233,-0.637485,89.3928,-1.9893,
-0.438,-0.0159942,0,0,29.5184,0.291517,59.423,-0.709923,89.3925,-2.06171,
-0.438,-0.0149946,0,0,29.5927,0.2012,59.4965,-0.818444,89.4661,-2.17021,
-0.438,-0.013995,0,0,29.5928,0.144245,59.4962,-0.886878,89.0678,-2.23348,
-0.438,-0.0129953,0,0,29.5926,0.0623071,59.4953,-0.986042,89.0602,-2.4193,
-0.438,-0.0119957,0,0,29.5927,0.00935149,59.4949,-1.05048,89.0553,-2.54151,
-0.438,-0.0109961,0,0,29.5924,-0.066583,59.494,-1.14364,89.0476,-2.72132,
-0.438,-0.00999642,0,0,29.592,-0.115526,59.4932,-1.20405,89.0422,-2.83948,
-0.438,-0.00899678,0,0,29.5917,-0.162469,59.4924,-1.26247,89.0369,-2.95565,
-0.438,-0.00799714,0,0,29.5912,-0.229397,59.4913,-1.34662,89.029,-3.12643,
-0.438,-0.0069975,0,0,29.5908,-0.272337,59.4904,-1.40103,89.0236,-3.23859,
-0.438,-0.00599786,0,0,29.59,-0.333256,59.489,-1.47917,89.0154,-3.40334,
-0.438,-0.00499822,0,0,29.5894,-0.372189,59.4879,-1.52957,89.0098,-3.51147,
-0.438,-0.00399857,0,0,29.5885,-0.427105,59.4863,-1.6017,89.0015,-3.67021,
-0.438,-0.00299893,0,0,29.5877,-0.462035,59.4852,-1.6481,88.9958,-3.77433,
-0.438,-0.00199929,0,0,29.5866,-0.510942,59.4833,-1.71422,88.9871,-3.92704,
-0.438,-0.000999644,0,0,29.5856,-0.541866,59.4819,-1.75661,88.9812,-4.02714,
-0.438,0,0,0,29.5844,-0.584769,59.48,-1.81673,88.9725,-4.17384,
-0.438,0.000999645,0,0,29.5834,-0.611693,59.4786,-1.85512,88.9666,-4.26994,
-0.438,0.00199929,0,0,29.5817,-0.648584,59.4763,-1.90922,88.9575,-4.4106,
-0.438,0.00299894,0,0,29.5806,-0.671501,59.4747,-1.9436,88.9514,-4.50267,
-0.438,0.00399858,0,0,29.5789,-0.702392,59.4724,-1.99169,88.9423,-4.63733,
-0.438,0.00499823,0,0,29.5776,-0.721304,59.4706,-2.02207,88.936,-4.72538,
-0.438,0.00499823,0,0,29.5756,-0.747208,59.468,-2.0652,88.9266,-4.85508,
-0.438,0.00599788,0,0,29.5744,-0.764123,59.4663,-2.09358,88.9204,-4.94114,
-0.438,0.00599788,0,0,29.5722,-0.787022,59.4634,-2.1337,88.9108,-5.06781,
-0.438,0.00699753,0,0,29.4922,-0.808854,59.4617,-2.16008,88.9046,-5.15188,
-0.438,0.00699754,0,0,29.9091,-0.864904,59.8787,-2.21613,89.3126,-5.32219,
-0.438,0.00799719,0,0,29.9082,-0.88934,59.8778,-2.24054,89.3072,-5.40434,
-0.438,0.00899684,0,0,29.9074,-0.911777,59.8769,-2.26295,89.3018,-5.4845,
-0.437,0.00899685,0,0,29.9062,-0.942932,59.4792,-2.27282,89.2938,-5.60225,
-0.438,0.00999649,0,0,29.9056,-0.963383,59.4741,-2.35103,89.2887,-5.68043,
-0.437,0.0099965,0,0,29.9046,-0.991542,59.4662,-2.46579,89.2809,-5.7952,
-0.438,0.0109961,0,0,29.9039,-1.00999,59.461,-2.54199,89.2757,-5.87137,
-0.438,0.0119958,0,0,29.903,-1.03513,59.4533,-2.65371,89.3877,-5.97912,
-0.438,0.0129955,0,0,29.9022,-1.05727,59.4457,-2.76245,89.3827,-6.06199,
-0.437,0.0129955,0,0,29.9017,-1.07071,59.4407,-2.83361,89.3795,-6.11592,
-0.437,0.0129955,0,0,29.9012,-1.08414,59.4357,-2.90477,89.3762,-6.16986,
-0.438,0.0129955,0,0,29.9004,-1.10431,59.4282,-3.01156,89.3713,-6.2508,
-0.437,0.0129955,0,0,29.9,-1.11775,59.4232,-3.08272,89.3681,-6.30474,
-0.438,0.0129955,0,0,29.8991,-1.13792,59.4156,-3.18951,89.3631,-6.38567,
-0.437,0.0129955,0,0,29.8986,-1.15135,59.4106,-3.26067,89.3599,-6.43961,
-0.438,0.0129955,0,0,29.8979,-1.17152,59.403,-3.36746,89.355,-6.52055,
-0.437,0.0129955,0,0,29.8974,-1.18496,59.398,-3.43862,89.3517,-6.57449,
-0.438,0.0129955,0,0,29.8966,-1.20513,59.3904,-3.54541,89.3467,-6.65542,
-0.437,0.0129955,0,0,29.8961,-1.21856,59.3854,-3.61656,89.3435,-6.70936,
-0.437,0.0129955,0,0,29.8956,-1.23199,59.3804,-3.68772,89.3402,-6.76329,
-0.438,0.0129955,0,0,29.8949,-1.25217,59.3729,-3.79452,89.3353,-6.84424,
-0.437,0.0129955,0,0,29.8944,-1.2656,59.3679,-3.86568,89.3321,-6.89817,
-0.438,0.0129955,0,0,29.8936,-1.28577,59.3604,-3.97247,89.3272,-6.97912,
-0.437,0.0129955,0,0,29.8932,-1.29921,59.3554,-4.04363,89.3239,-7.03305,
-0.438,0.0129955,0,0,29.8923,-1.31938,59.3477,-4.15042,89.3189,-7.11399,
-0.437,0.0129955,0,0,29.8918,-1.33281,59.3427,-4.22158,89.3157,-7.16792,
-0.438,0.0129955,0,0,29.8911,-1.35298,59.3352,-4.32837,89.3108,-7.24887,
-0.437,0.0129955,0,0,29.8906,-1.36642,59.3302,-4.39953,89.3075,-7.3028,
-0.437,0.0129955,0,0,29.8901,-1.37985,59.3252,-4.47069,89.3043,-7.35674,
-0.438,0.0129955,0,0,29.9677,-1.40356,59.3956,-4.58619,89.3775,-7.44484,
-0.437,0.0129955,0,0,29.9671,-1.41699,59.3905,-4.65733,89.3741,-7.49876,
-0.438,0.0129955,0,0,29.5681,-1.43476,59.3828,-4.76411,89.369,-7.57969,
-0.438,0.0129955,0,0,29.563,-1.50591,59.3777,-4.83525,89.3657,-7.63362,
-0.437,0.0129956,0,0,29.5553,-1.61257,59.37,-4.94192,89.3266,-7.71145,
-0.438,0.0139952,0,0,29.5503,-1.68271,59.365,-5.01203,89.3229,-7.76919,
-0.437,0.0149949,0,0,29.5428,-1.78537,59.4778,-5.10514,89.3173,-7.85328,
-0.437,0.0159945,0,0,29.5379,-1.85141,59.4746,-5.15395,89.3137,-7.90693,
-0.437,0.0169942,0,0,29.5307,-1.94699,59.47,-5.22369,89.3085,-7.98396,
-0.437,0.0179939,0,0,29.526,-2.00905,59.4671,-5.26852,89.3051,-8.03363,
-0.437,0.0189935,0,0,29.5191,-2.09866,59.4628,-5.33229,89.3001,-8.10468,
-0.437,0.0199932,0,0,29.5146,-2.15675,59.46,-5.37313,89.2969,-8.15037,
-0.436,0.0209929,0,0,29.5079,-2.24027,59.456,-5.43083,89.2921,-8.21535,
-0.437,0.0219925,0,0,29.5036,-2.29438,59.4534,-5.46769,89.2891,-8.25706,
-0.436,0.0229922,0,0,29.4993,-2.34637,59.4509,-5.50246,89.2861,-8.29667,
-0.437,0.0239919,0,0,29.4931,-2.42095,59.4473,-5.5512,89.2819,-8.3527,
-0.436,0.0249916,0,0,29.489,-2.46897,59.445,-5.58199,89.279,-8.38833,
-0.436001,0.0269909,0,0,29.483,-2.53644,59.4416,-5.62362,89.275,-8.43721,
-0.437001,0.0279905,0,0,29.4793,-2.5785,59.4396,-5.64844,89.2726,-8.46688,
-0.436001,0.0289902,0,0,29.4737,-2.63804,59.4367,-5.68215,89.2689,-8.50787,
-0.437001,0.0299899,0,0,29.4701,-2.67611,59.4348,-5.70298,89.2666,-8.53355,
-0.437001,0.0309896,0,0,29.4648,-2.72968,59.4321,-5.73072,89.2633,-8.56857,
-0.436001,0.0319893,0,0,29.4613,-2.76365,59.4304,-5.74747,89.2611,-8.59016,
-0.436001,0.0329889,0,0,29.4564,-2.81116,59.4281,-5.76915,89.2581,-8.61912,
-0.436001,0.0339886,0,0,29.4531,-2.84115,59.4266,-5.78192,89.2561,-8.63674,
-0.436001,0.0349883,0,0,29.4498,-2.86914,59.425,-5.79269,89.2541,-8.65235,
-0.436001,0.035988,0,0,29.4453,-2.90769,59.4232,-5.80541,89.2515,-8.67235,
-0.436001,0.0369876,0,0,29.4423,-2.93172,59.4219,-5.81221,89.2498,-8.68399,
-0.436001,0.0379873,0,0,29.4394,-2.95375,59.4208,-5.81701,89.2482,-8.69364,
-0.435001,0.038987,0,0,29.4352,-2.98323,59.4192,-5.82067,89.2459,-8.70458,
-0.436001,0.0399867,0,0,29.4325,-3.00129,59.4182,-5.82149,89.2445,-8.71025,
-0.436001,0.0399867,0,0,29.4285,-3.0258,59.4169,-5.82021,89.2425,-8.71627,
-0.435001,0.0409864,0,0,29.4258,-3.04175,59.4159,-5.81895,89.0392,-8.71519,
-0.436001,0.041986,0,0,29.9584,-3.11364,59.7985,-5.85714,89.449,-8.81552,
-0.435001,0.0429857,0,0,29.9588,-3.10852,59.7983,-5.85686,89.4455,-8.84437,
-0.436001,0.0429857,0,0,29.9596,-3.09844,59.7985,-5.85409,89.4407,-8.88534,
-0.435001,0.0429858,0,0,29.9601,-3.09235,59.7985,-5.85288,89.4374,-8.91328,
-0.435001,0.0439854,0,0,29.9608,-3.08525,59.7987,-5.85063,89.4343,-8.94016,
-0.436002,0.0449851,0,0,29.9619,-3.07218,59.7992,-5.84485,89.4297,-8.97811,
-0.435002,0.0449851,0,0,29.9629,-3.06214,59.7997,-5.83968,89.4269,-9.00211,
-0.435002,0.0449851,0,0,29.9639,-3.05209,59.8002,-5.83451,89.4241,-9.0261,
-0.436002,0.0449851,0,0,29.9653,-3.03706,59.8009,-5.8268,89.4198,-9.06215,
-0.435002,0.0449852,0,0,29.9662,-3.02701,59.8014,-5.82163,89.417,-9.08615,
-0.435002,0.0449852,0,0,29.9676,-3.01199,59.8021,-5.81392,89.4127,-9.1222,
-0.436002,0.0449852,0,0,29.9686,-3.00203,59.8026,-5.80884,89.4098,-9.14632,
-0.435002,0.0449852,0,0,29.97,-2.98701,59.8033,-5.80113,89.4055,-9.18237,
-0.436002,0.0449852,0,0,29.971,-2.97706,59.8039,-5.79607,89.4028,-9.2065,
-0.436002,0.0449852,0,0,29.9724,-2.96212,59.8046,-5.78845,89.3985,-9.24269,
-0.436002,0.0449852,0,0,29.9733,-2.95216,59.805,-5.78337,89.3955,-9.26679,
-0.436002,0.0449852,0,0,29.9748,-2.93723,59.8058,-5.77576,89.3913,-9.30299,
-0.436002,0.0449852,0,0,29.9757,-2.92727,59.8063,-5.77069,89.3885,-9.32711,
-0.436002,0.0449852,0,0,29.977,-2.91233,59.8069,-5.76306,89.3841,-9.36328,
-0.436002,0.0449853,0,0,29.978,-2.90238,59.8075,-5.758,89.3813,-9.38741,
-0.436002,0.0449853,0,0,29.979,-2.89243,59.808,-5.75292,89.3785,-9.41153,
-0.436001,0.0439856,0,0,29.9802,-2.87849,59.8085,-5.74633,89.374,-9.44876,
-0.436001,0.0439856,0,0,29.9809,-2.87052,59.8087,-5.74324,89.3709,-9.47485,
-0.436001,0.0439856,0,0,29.982,-2.85856,59.8092,-5.7386,89.3663,-9.51399,
-0.436001,0.0439856,0,0,29.9828,-2.85058,59.8094,-5.7355,89.3633,-9.54009,
-0.436001,0.0439857,0,0,29.9838,-2.83861,59.8098,-5.73085,89.3586,-9.57922,
-0.436001,0.0439857,0,0,29.9845,-2.83063,59.81,-5.72775,89.3555,-9.60531,
-0.436001,0.042986,0,0,29.9514,-2.81878,59.606,-5.74095,89.3508,-9.64551,
-0.436001,0.042986,0,0,29.9513,-2.81765,59.6027,-5.76901,89.3475,-9.67357,
-0.436001,0.042986,0,0,29.9514,-2.81654,59.5994,-5.79708,89.3778,-9.70177,
-0.436001,0.042986,0,0,29.9515,-2.81486,59.5945,-5.83918,89.3738,-9.73667,
-0.436001,0.042986,0,0,29.9515,-2.81374,59.5912,-5.86723,89.3711,-9.75992,
-0.436001,0.042986,0,0,29.8351,-2.80128,59.4718,-5.88006,89.2523,-9.76859,
-0.436001,0.0419864,0,0,29.835,-2.80061,59.4667,-5.92318,89.2481,-9.80453,
-0.436001,0.0419864,0,0,29.8349,-2.80149,59.4634,-5.95324,89.2454,-9.82978,
-0.436001,0.0419864,0,0,29.8349,-2.80236,59.46,-5.98329,89.2426,-9.85504,
-0.436001,0.0419864,0,0,29.8346,-2.80365,59.4547,-6.02834,89.2383,-9.89289,
-0.436001,0.0419864,0,0,29.8345,-2.80452,59.4513,-6.05839,89.2355,-9.91813,
-0.436001,0.0409868,0,0,29.8343,-2.80684,59.4461,-6.10449,89.2312,-9.95706,
-0.436001,0.0409868,0,0,29.8341,-2.80969,59.4425,-6.13652,89.2283,-9.98428,
-0.436001,0.0409868,0,0,29.8336,-2.81396,59.4371,-6.18455,89.2237,-10.0251,
-0.436001,0.0409868,0,0,29.8333,-2.81681,59.4334,-6.21656,89.2207,-10.0523,
-0.436001,0.0409868,0,0,29.8331,-2.81966,59.4299,-6.24859,89.2177,-10.0796,
-0.436001,0.0399871,0,0,29.8326,-2.82495,59.4244,-6.29766,89.2132,-10.1214,
-0.436001,0.0399871,0,0,29.8321,-2.82978,59.4205,-6.33165,89.2099,-10.1506,
-0.436001,0.0399872,0,0,29.8314,-2.83703,59.4149,-6.38265,89.2052,-10.1944,
-0.436001,0.0399872,0,0,29.831,-2.84187,59.4111,-6.41665,89.202,-10.2236,
-0.436001,0.0399872,0,0,29.8305,-2.84669,59.4073,-6.45064,89.1988,-10.2528,
-0.436001,0.0399872,0,0,29.8298,-2.85394,59.4016,-6.50164,89.1941,-10.2966,
-0.436001,0.0399872,0,0,29.8294,-2.85878,59.3978,-6.53564,89.1909,-10.3258,
-0.436001,0.0399872,0,0,29.8287,-2.86603,59.3921,-6.58664,89.1862,-10.3696,
-0.436001,0.0399872,0,0,29.8282,-2.87085,59.3883,-6.62063,89.1829,-10.3988,
-0.436001,0.0399872,0,0,29.8275,-2.8781,59.3826,-6.67163,89.1782,-10.4426,
-0.436001,0.0399872,0,0,29.8271,-2.88294,59.3789,-6.70563,89.1751,-10.4718,
-0.436001,0.0399872,0,0,29.8266,-2.88777,59.375,-6.73962,89.1718,-10.501,
-0.436001,0.0399873,0,0,29.6245,-2.88598,59.3693,-6.79062,89.1671,-10.5448,
-0.436001,0.0399873,0,0,29.6208,-2.91998,59.3656,-6.82462,89.1639,-10.574,
-0.436001,0.0399873,0,0,29.6169,-2.95397,59.3617,-6.85861,89.1607,-10.6032,
-0.435001,0.0399873,0,0,29.6114,-3.00485,59.3901,-6.9067,89.1561,-10.6469,
-0.436001,0.0399873,0,0,29.6076,-3.03885,59.387,-6.9359,89.1529,-10.6761,
-0.436001,0.0399873,0,0,29.6019,-3.08972,59.3822,-6.97957,89.1482,-10.7198,
-0.435001,0.0399873,0,0,29.5982,-3.12359,59.3791,-7.00865,89.145,-10.7488,
-0.435001,0.040987,0,0,29.6277,-3.1608,59.4092,-7.04086,89.1752,-10.781,
-0.436001,0.0419867,0,0,29.6224,-3.2077,59.4049,-7.08054,89.1708,-10.8207,
-0.436001,0.0419867,0,0,29.619,-3.23761,59.4021,-7.10566,89.1595,-10.8453,
-0.435001,0.0429864,0,0,29.614,-3.28142,59.398,-7.14225,89.1552,-10.8839,
-0.436001,0.0439861,0,0,29.6108,-3.30835,59.3955,-7.16436,89.1525,-10.9073,
-0.436001,0.0439861,0,0,29.6078,-3.33431,59.3931,-7.18553,89.1499,-10.9297,
-0.436001,0.0449858,0,0,29.6034,-3.3722,59.3896,-7.21619,89.1462,-10.9623,
-0.435001,0.0449858,0,0,29.6006,-3.39606,59.3874,-7.23526,89.1438,-10.9827,
-0.435001,0.0449859,0,0,29.5977,-3.41992,59.3852,-7.25432,89.1414,-11.0031,
-0.435001,0.0449859,0,0,29.5937,-3.45473,59.382,-7.28195,89.138,-11.0327,
-0.435002,0.0459856,0,0,29.591,-3.47759,59.38,-7.3,89.1359,-11.052,
-0.435002,0.0469853,0,0,29.5871,-3.5094,59.377,-7.32459,89.1326,-11.0786,
-0.435002,0.0469853,0,0,29.5847,-3.52933,59.3752,-7.33972,89.1307,-11.095,
-0.435002,0.0469853,0,0,29.5823,-3.54924,59.3734,-7.35483,89.1287,-11.1114,
-0.435002,0.0469853,0,0,29.5787,-3.57812,59.3708,-7.37652,89.1258,-11.1351,
-0.435002,0.047985,0,0,29.5764,-3.59702,59.369,-7.39061,89.1239,-11.1505,
-0.435002,0.0489847,0,0,29.5742,-3.61395,59.3675,-7.40272,89.1222,-11.1639,
-0.435002,0.0499844,0,0,29.5714,-3.63677,59.3656,-7.41832,89.12,-11.1814,
-0.434002,0.0499844,0,0,29.5693,-3.6506,59.3641,-7.42736,89.1184,-11.1918,
-0.435002,0.0499844,0,0,29.5668,-3.6705,59.3626,-7.44006,89.1166,-11.2064,
-0.434002,0.0499845,0,0,29.5649,-3.68434,59.3613,-7.44911,89.1151,-11.2168,
-0.434002,0.0509842,0,0,29.5632,-3.69719,59.3601,-7.45715,89.1139,-11.2261,
-0.435002,0.0509841,0,0,29.5608,-3.7141,59.3587,-7.46686,89.1122,-11.2378,
-0.434002,0.0509842,0,0,29.5591,-3.72599,59.3577,-7.47395,89.111,-11.2462,
-0.434002,0.0519839,0,0,29.5908,-3.74005,59.3568,-7.48001,89.1099,-11.2535,
-0.435002,0.0519839,0,0,29.5896,-3.7468,59.3556,-7.48676,89.1085,-11.2623,
-0.434002,0.0519839,0,0,29.5888,-3.75192,59.3548,-7.49188,89.1075,-11.2687,
-0.435002,0.0529836,0,0,29.5881,-3.75602,59.354,-7.49596,89.2552,-11.2856,
-0.435002,0.0529836,0,0,29.7934,-3.78671,59.5594,-7.52665,89.4645,-11.2809,
-0.435002,0.0529836,0,0,29.7931,-3.78989,59.559,-7.52983,89.4665,-11.2636,
-0.434002,0.0529836,0,0,29.7924,-3.79458,59.5584,-7.53452,89.4694,-11.2377,
