time_step,RV_id,RV_s,RV_d,RV_speed,HV_s,HV_d,HV_speed,ref_vel,RV_in_HV_lane,RV_in_L0_zone,RV_in_L1_zone,RV_in_L2_zone,lane,state
546,4,579.104,9.86121,18.9779,678.496,5.93436,49.0208,49.056,0,0,0,1,1,1
546,5,638.957,1.90483,19.0425,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,6,630.977,5.91782,21.645,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,7,688.997,2.10257,19.8957,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,8,649.48,9.90335,15.2913,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,9,724.951,1.97008,16.1872,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,10,620.993,10.0036,18.6467,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
546,11,601.291,2.28209,19.1093,678.496,5.93436,49.0208,49.056,0,1,0,1,1,1
547,0,541.441,6.02293,19.6478,679.81,5.93317,48.9108,49.056,0,0,0,0,1,1
547,1,702.186,10.0111,14.9487,679.81,5.93317,48.9108,49.056,0,0,0,1,1,1
547,2,712.176,6.0271,21.6291,679.81,5.93317,48.9108,49.056,0,0,0,1,1,1
547,3,682.633,9.99768,14.9314,679.81,5.93317,48.9108,49.056,0,0,0,1,1,1
547,4,580.243,9.86869,18.9778,679.81,5.93317,48.9108,49.056,0,0,0,1,1,1
547,5,640.099,1.9136,19.0424,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,6,632.667,5.91245,21.6449,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,7,690.192,2.10405,19.8968,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,8,650.397,9.90111,15.2912,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,9,725.921,1.97015,16.1867,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,10,622.112,10.0003,18.6474,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
547,11,602.438,2.27954,19.1101,679.81,5.93317,48.9108,49.056,0,1,0,1,1,1
548,0,541.885,6.02157,19.65,680.686,5.93081,49.0344,49.056,0,0,0,0,1,1
548,1,702.785,10.0109,14.9499,680.686,5.93081,49.0344,49.056,0,0,0,1,1,1
548,2,713.049,6.01646,21.628,680.686,5.93081,49.0344,49.056,0,0,0,1,1,1
548,3,683.265,9.99999,14.9673,680.686,5.93081,49.0344,49.056,0,0,0,1,1,1
548,4,581.002,9.88167,18.9777,680.686,5.93081,49.0344,49.056,0,0,0,1,1,1
548,5,640.925,1.92927,19.0421,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,6,633.153,5.90836,21.6447,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,7,690.99,2.10586,19.899,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,8,651.009,9.89774,15.2911,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,9,726.568,1.97078,16.1857,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,10,622.86,9.99417,18.6489,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
548,11,603.204,2.2704,19.1117,680.686,5.93081,49.0344,49.056,0,1,0,1,1,1
549,0,543.784,6.02028,19.6511,682.438,5.92976,48.9124,49.056,0,0,0,0,1,1
549,1,703.982,10.0108,14.9505,682.438,5.92976,48.9124,49.056,0,0,0,1,1,1
549,2,714.778,6.01062,21.6275,682.438,5.92976,48.9124,49.056,0,0,0,1,1,1
549,3,684.479,10.0012,14.9846,682.438,5.92976,48.9124,49.056,0,0,0,1,1,1
549,4,582.52,9.88706,18.9777,682.438,5.92976,48.9124,49.056,0,0,0,1,1,1
549,5,642.449,1.91572,19.042,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,6,635.244,5.90645,21.6446,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,7,692.583,2.10608,19.9001,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,8,652.232,9.89659,15.291,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,9,727.862,1.97136,16.1853,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,10,624.352,9.99146,18.6497,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
549,11,604.734,2.2638,19.1125,682.438,5.92976,48.9124,49.056,0,1,0,1,1,1
550,0,544.41,6.01969,19.6523,683.314,5.92798,48.926,49.056,0,0,0,0,1,1
550,1,704.581,10.0106,14.9515,683.314,5.92798,48.926,49.056,0,0,0,1,1,1
550,2,715.643,6.0023,21.6267,683.314,5.92798,48.926,49.056,0,0,0,1,1,1
550,3,685.103,10.0029,15.0097,683.314,5.92798,48.926,49.056,0,0,0,1,1,1
550,4,583.083,9.89756,18.9777,683.314,5.92798,48.926,49.056,0,0,0,1,1,1
550,5,643.21,1.89725,19.0418,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,6,635.932,5.90588,21.6444,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,7,693.381,2.10549,19.9017,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,8,652.844,9.89534,15.291,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,9,728.509,1.97247,16.1845,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,10,625.099,9.98789,18.6509,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
550,11,605.499,2.25133,19.1138,683.314,5.92798,48.926,49.056,0,1,0,1,1,1
551,0,545.488,6.02123,19.6537,684.628,5.92609,49.0208,49.056,0,0,0,0,1,1
551,1,705.479,10.0105,14.9525,684.628,5.92609,49.0208,49.056,0,0,0,1,1,1
551,2,716.94,5.9946,21.6259,684.628,5.92609,49.0208,49.056,0,0,0,1,1,1
551,3,686.028,10.0043,15.0339,684.628,5.92609,49.0208,49.056,0,0,0,1,1,1
551,4,584.222,9.92472,18.9777,684.628,5.92609,49.0208,49.056,0,0,0,1,1,1
551,5,644.352,1.88098,19.0416,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,6,637.118,5.90672,21.6442,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,7,694.577,2.10413,19.9033,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,8,653.761,9.89482,15.2909,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,9,729.479,1.97371,16.1839,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,10,626.219,9.98481,18.6521,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
551,11,606.647,2.23579,19.1151,684.628,5.92609,49.0208,49.056,0,1,0,1,1,1
552,0,546.611,6.02564,19.6551,685.942,5.92432,49.0208,49.056,0,0,0,0,1,1
552,1,706.377,10.0105,14.9535,685.942,5.92432,49.0208,49.056,0,0,0,1,1,1
552,2,718.236,5.98741,21.6251,685.942,5.92432,49.0208,49.056,0,0,0,1,1,1
552,3,686.953,10.0056,15.0572,685.942,5.92432,49.0208,49.056,0,0,0,1,1,1
552,4,585.36,9.94978,18.9778,685.942,5.92432,49.0208,49.056,0,0,0,1,1,1
552,5,645.494,1.86693,19.0414,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,6,638.352,5.90976,21.6439,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,7,695.772,2.10192,19.9049,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,8,654.679,9.89491,15.2909,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,9,730.45,1.97445,16.1831,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,10,627.34,9.98209,18.6534,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
552,11,607.795,2.21706,19.1165,685.942,5.92432,49.0208,49.056,0,1,0,1,1,1
553,0,547.751,6.03353,19.6565,687.256,5.92559,49.0344,49.056,0,0,0,0,1,1
553,1,707.291,10.0096,14.9545,687.256,5.92559,49.0344,49.056,0,0,0,1,1,1
553,2,719.533,5.98083,21.6244,687.256,5.92559,49.0344,49.056,0,0,0,1,1,1
553,3,687.878,10.0068,15.0797,687.256,5.92559,49.0344,49.056,0,0,0,1,1,1
553,4,586.499,9.97288,18.9779,687.256,5.92559,49.0344,49.056,0,0,0,1,1,1
553,5,646.636,1.8551,19.0412,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,6,639.606,5.91509,21.6437,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,7,696.968,2.09894,19.9065,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,8,655.596,9.89572,15.2909,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,9,731.42,1.97436,16.1825,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,10,628.46,9.97984,18.6548,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
553,11,608.944,2.19611,19.1178,687.256,5.92559,49.0344,49.056,0,1,0,1,1,1
554,0,549.014,6.04712,19.658,688.57,5.92671,49.0463,49.056,0,0,0,0,1,1
554,1,708.189,10.0084,14.9555,688.57,5.92671,49.0463,49.056,0,0,0,1,1,1
554,2,720.83,5.975,21.6235,688.57,5.92671,49.0463,49.056,0,0,0,1,1,1
554,3,688.804,10.0077,15.1013,688.57,5.92671,49.0463,49.056,0,0,0,1,1,1
554,4,587.637,9.99389,18.978,688.57,5.92671,49.0463,49.056,0,0,0,1,1,1
554,5,647.779,1.84523,19.041,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,6,640.995,5.92431,21.6435,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,7,698.164,2.09523,19.908,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,8,656.514,9.89705,15.291,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,9,732.39,1.9734,16.1818,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,10,629.581,9.97805,18.6561,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
554,11,610.092,2.17419,19.1192,688.57,5.92671,49.0463,49.056,0,1,0,1,1,1
555,0,550.553,6.03379,19.6595,689.885,5.92797,49.048,49.056,0,0,0,0,1,1
555,1,709.087,10.0072,14.9566,689.885,5.92797,49.048,49.056,0,0,0,1,1,1
555,2,722.126,5.96992,21.6228,689.885,5.92797,49.048,49.056,0,0,0,1,1,1
555,3,689.731,10.0085,15.1221,689.885,5.92797,49.048,49.056,0,0,0,1,1,1
555,4,588.776,10.0128,18.9782,689.885,5.92797,49.048,49.056,0,0,0,1,1,1
555,5,648.921,1.83732,19.0408,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,6,642.247,5.93526,21.6433,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,7,699.36,2.09076,19.9096,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,8,657.431,9.899,15.2911,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,9,733.361,1.97107,16.1812,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,10,630.702,9.97664,18.6575,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
555,11,611.24,2.15176,19.1206,689.885,5.92797,49.048,49.056,0,1,0,1,1,1
556,0,552.08,5.97966,19.6604,691.2,5.92887,48.9261,49.056,0,0,0,0,1,1
556,1,709.985,10.0064,14.9573,691.2,5.92887,48.9261,49.056,0,0,0,1,1,1
556,2,723.423,5.96694,21.6222,691.2,5.92887,48.9261,49.056,0,0,0,1,1,1
556,3,690.651,10.009,15.1356,691.2,5.92887,48.9261,49.056,0,0,0,1,1,1
556,4,589.915,10.0244,18.9783,691.2,5.92887,48.9261,49.056,0,0,0,1,1,1
556,5,650.063,1.83313,19.0406,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,6,644.128,5.94848,21.6432,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,7,700.555,2.08749,19.9106,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,8,658.349,9.90058,15.2911,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,9,734.282,1.97659,16.1808,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,10,631.822,9.97598,18.6585,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
556,11,612.4,2.13664,19.1216,691.2,5.92887,48.9261,49.056,0,1,0,1,1,1
557,0,552.801,5.93099,19.6619,692.076,5.92999,49.048,49.056,0,0,0,0,1,1
557,1,710.584,10.0053,14.9584,692.076,5.92999,49.048,49.056,0,0,0,1,1,1
557,2,724.287,5.9631,21.6214,692.076,5.92999,49.048,49.056,0,0,0,1,1,1
557,3,691.276,10.0095,15.1551,692.076,5.92999,49.048,49.056,0,0,0,1,1,1
557,4,590.674,10.04,18.9786,692.076,5.92999,49.048,49.056,0,0,0,1,1,1
557,5,650.825,1.82818,19.0405,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,6,644.921,5.92368,21.643,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,7,701.354,2.08201,19.9121,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,8,658.96,9.90337,15.2912,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,9,734.928,1.99646,16.1802,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,10,632.57,9.97529,18.6599,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
557,11,613.166,2.10801,19.123,692.076,5.92999,49.048,49.056,0,1,0,1,1,1
558,0,553.928,5.88643,19.6634,693.391,5.93113,49.0463,49.056,0,0,0,0,1,1
558,1,711.483,10.0044,14.9595,693.391,5.93113,49.0463,49.056,0,0,0,1,1,1
558,2,725.584,5.96,21.6206,693.391,5.93113,49.0463,49.056,0,0,0,1,1,1
558,3,692.203,10.0099,15.174,693.391,5.93113,49.0463,49.056,0,0,0,1,1,1
558,4,591.813,10.0536,18.9788,693.391,5.93113,49.0463,49.056,0,0,0,1,1,1
558,5,651.967,1.82497,19.0403,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,6,646.16,5.9015,21.6428,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,7,702.55,2.07591,19.9136,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,8,659.878,9.90653,15.2913,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,9,735.898,2.01484,16.1797,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,10,633.691,9.97557,18.6614,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
558,11,614.315,2.07999,19.1246,693.391,5.93113,49.0463,49.056,0,1,0,1,1,1
559,0,555.071,5.84563,19.6649,694.716,5.93239,49.0344,49.056,0,0,0,0,1,1
559,1,712.382,10.0035,14.9606,694.716,5.93239,49.0344,49.056,0,0,0,1,1,1
559,2,726.88,5.95762,21.6198,694.716,5.93239,49.0344,49.056,0,0,0,1,1,1
559,3,693.132,10.0102,15.1921,694.716,5.93239,49.0344,49.056,0,0,0,1,1,1
559,4,592.952,10.0654,18.9791,694.716,5.93239,49.0344,49.056,0,0,0,1,1,1
559,5,653.109,1.82334,19.0401,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,6,647.417,5.88174,21.6426,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,7,703.746,2.06919,19.915,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,8,660.796,9.9103,15.2915,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,9,736.869,2.03188,16.1792,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,10,634.812,9.97743,18.6628,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
559,11,615.463,2.05294,19.1261,694.716,5.93239,49.0344,49.056,0,1,0,1,1,1
560,0,556.193,5.81017,19.6664,696.031,5.93656,49.0465,49.056,0,0,0,0,1,1
560,1,713.281,10.0027,14.9618,696.031,5.93656,49.0465,49.056,0,0,0,1,1,1
560,2,728.176,5.95602,21.619,696.031,5.93656,49.0465,49.056,0,0,0,1,1,1
560,3,694.06,10.0103,15.2095,696.031,5.93656,49.0465,49.056,0,0,0,1,1,1
560,4,594.091,10.0755,18.9795,696.031,5.93656,49.0465,49.056,0,0,0,1,1,1
560,5,654.251,1.82333,19.0399,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,6,648.65,5.86508,21.6424,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,7,704.942,2.06196,19.9165,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,8,661.713,9.91442,15.2917,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,9,737.839,2.04745,16.1787,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,10,635.933,9.98101,18.6643,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
560,11,616.612,2.02735,19.1276,696.031,5.93656,49.0465,49.056,0,1,0,1,1,1
561,0,557.306,5.77925,19.6678,697.347,5.94085,49.0483,49.056,0,0,0,0,1,1
561,1,714.179,10.0018,14.9629,697.347,5.94085,49.0483,49.056,0,0,0,1,1,1
561,2,729.473,5.95515,21.6182,697.347,5.94085,49.0483,49.056,0,0,0,1,1,1
561,3,694.989,10.0105,15.2263,697.347,5.94085,49.0483,49.056,0,0,0,1,1,1
561,4,595.23,10.0839,18.9799,697.347,5.94085,49.0483,49.056,0,0,0,1,1,1
561,5,655.394,1.82467,19.0397,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,6,649.874,5.85128,21.6423,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,7,706.138,2.05436,19.9179,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,8,662.631,9.91867,15.2918,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,9,738.809,2.06154,16.1782,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,10,637.055,9.98655,18.6659,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
561,11,617.761,2.0031,19.1292,697.347,5.94085,49.0483,49.056,0,1,0,1,1,1
562,0,558.437,5.7521,19.6692,698.663,5.945,49.0618,49.056,0,0,0,0,1,1
562,1,715.078,10.001,14.9641,698.663,5.945,49.0618,49.056,0,0,0,1,1,1
562,2,730.769,5.95502,21.6174,698.663,5.945,49.0618,49.056,0,0,0,1,1,1
562,3,695.919,10.0107,15.2425,698.663,5.945,49.0618,49.056,0,0,0,1,1,1
562,4,596.369,10.0906,18.9803,698.663,5.945,49.0618,49.056,0,0,0,1,1,1
562,5,656.536,1.82724,19.0395,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,6,651.117,5.83963,21.6421,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,7,707.335,2.04624,19.9193,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,8,663.549,9.92268,15.2921,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,9,739.779,2.07418,16.1778,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,10,638.176,9.99416,18.6675,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
562,11,618.91,1.98055,19.1308,698.663,5.945,49.0618,49.056,0,1,0,1,1,1
563,0,559.61,5.72856,19.6706,699.979,5.94917,49.0618,49.056,0,0,0,0,1,1
563,1,715.977,10.0005,14.9653,699.979,5.94917,49.0618,49.056,0,0,0,1,1,1
563,2,732.065,5.95565,21.6166,699.979,5.94917,49.0618,49.056,0,0,0,1,1,1
563,3,696.849,10.0108,15.258,699.979,5.94917,49.0618,49.056,0,0,0,1,1,1
563,4,597.508,10.0957,18.9807,699.979,5.94917,49.0618,49.056,0,0,0,1,1,1
563,5,657.678,1.83094,19.0394,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,6,652.406,5.83037,21.6419,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,7,708.531,2.03776,19.9206,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,8,664.467,9.92668,15.2923,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,9,740.749,2.08545,16.1774,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,10,639.298,10.004,18.6691,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
563,11,620.059,1.95982,19.1325,699.979,5.94917,49.0618,49.056,0,1,0,1,1,1
564,0,561.127,5.71017,19.6715,701.294,5.95212,48.9399,49.056,0,0,0,0,1,1
564,1,716.876,10.0001,14.9661,701.294,5.95212,48.9399,49.056,0,0,0,1,1,1
564,2,733.362,5.95614,21.616,701.294,5.95212,48.9399,49.056,0,0,0,1,1,1
564,3,697.774,10.0109,15.2681,701.294,5.95212,48.9399,49.056,0,0,0,1,1,1
564,4,598.648,10.0983,18.981,701.294,5.95212,48.9399,49.056,0,0,0,1,1,1
564,5,658.82,1.83426,19.0393,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,6,654.075,5.82367,21.6418,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,7,709.727,2.03234,19.9215,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,8,665.385,9.92911,15.2925,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,9,741.72,2.09214,16.1771,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,10,640.419,10.0117,18.6702,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
564,11,621.208,1.94701,19.1336,701.294,5.95212,48.9399,49.056,0,1,0,1,1,1
565,0,561.913,5.69476,19.6729,702.171,5.95615,49.0618,49.056,0,0,0,0,1,1
565,1,717.476,9.99956,14.9673,702.171,5.95615,49.0618,49.056,0,0,0,1,1,1
565,2,734.226,5.95665,21.6152,702.171,5.95615,49.0618,49.056,0,0,0,1,1,1
565,3,698.399,10.0108,15.2827,702.171,5.95615,49.0618,49.056,0,0,0,1,1,1
565,4,599.407,10.1009,18.9815,702.171,5.95615,49.0618,49.056,0,0,0,1,1,1
565,5,659.582,1.83978,19.0391,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,6,654.938,5.81908,21.6416,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,7,710.525,2.02422,19.9228,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,8,665.997,9.93263,15.2927,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,9,742.366,2.1011,16.1767,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,10,641.503,10.0067,18.6719,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
565,11,621.975,1.92944,19.1352,702.171,5.95615,49.0618,49.056,0,1,0,1,1,1
566,0,562.905,5.68482,19.6742,703.487,5.96032,48.9399,49.056,0,0,0,0,1,1
566,1,718.375,9.999,14.9685,703.487,5.96032,48.9399,49.056,0,0,0,1,1,1
566,2,735.522,5.95631,21.6144,703.487,5.96032,48.9399,49.056,0,0,0,1,1,1
566,3,699.33,10.0106,15.2967,703.487,5.96032,48.9399,49.056,0,0,0,1,1,1
566,4,600.547,10.102,18.9821,703.487,5.96032,48.9399,49.056,0,0,0,1,1,1
566,5,660.724,1.84643,19.0389,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,6,656.028,5.81683,21.6414,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,7,711.725,2.01557,19.9241,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,8,666.914,9.93579,15.2931,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,9,743.336,2.10869,16.1764,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,10,642.625,9.98483,18.6736,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
566,11,623.125,1.91373,19.1369,703.487,5.96032,48.9399,49.056,0,1,0,1,1,1
567,0,564.021,5.67701,19.6755,704.803,5.96437,48.9382,49.056,0,0,0,0,1,1
567,1,719.274,9.99844,14.9697,704.803,5.96437,48.9382,49.056,0,0,0,1,1,1
567,2,736.818,5.95486,21.6136,704.803,5.96437,48.9382,49.056,0,0,0,1,1,1
567,3,700.261,10.0104,15.3103,704.803,5.96437,48.9382,49.056,0,0,0,1,1,1
567,4,601.686,10.1019,18.9826,704.803,5.96437,48.9382,49.056,0,0,0,1,1,1
567,5,661.866,1.85418,19.0387,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,6,657.254,5.81637,21.6412,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,7,712.922,2.00635,19.9254,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,8,667.832,9.93859,15.2934,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,9,744.307,2.11505,16.1761,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,10,643.747,9.96519,18.6754,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
567,11,624.275,1.90008,19.1386,704.803,5.96437,48.9382,49.056,0,1,0,1,1,1
568,0,565.134,5.67232,19.6767,706.119,5.96864,49.0618,49.056,0,0,0,0,1,1
568,1,720.174,9.99788,14.9709,706.119,5.96864,49.0618,49.056,0,0,0,1,1,1
568,2,738.114,5.95193,21.6128,706.119,5.96864,49.0618,49.056,0,0,0,1,1,1
568,3,701.192,10.0101,15.3233,706.119,5.96864,49.0618,49.056,0,0,0,1,1,1
568,4,602.826,10.1004,18.9832,706.119,5.96864,49.0618,49.056,0,0,0,1,1,1
568,5,663.008,1.86265,19.0386,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,6,658.476,5.8176,21.641,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,7,714.118,1.99759,19.9266,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,8,668.75,9.94099,15.2937,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,9,745.277,2.12008,16.1758,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,10,644.869,9.94773,18.6771,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
568,11,625.425,1.88838,19.1403,706.119,5.96864,49.0618,49.056,0,1,0,1,1,1
569,0,566.324,5.67071,19.6779,707.434,5.97572,49.0759,49.056,0,0,0,0,1,1
569,1,721.073,9.99755,14.9722,707.434,5.97572,49.0759,49.056,0,0,0,1,1,1
569,2,739.261,5.96123,21.612,707.434,5.97572,49.0759,49.056,0,0,0,1,1,1
569,3,702.124,10.01,15.3358,707.434,5.97572,49.0759,49.056,0,0,0,1,1,1
569,4,603.965,10.0978,18.9839,707.434,5.97572,49.0759,49.056,0,0,0,1,1,1
569,5,664.15,1.87203,19.0384,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,6,659.783,5.82088,21.6408,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,7,715.315,1.98931,19.9277,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,8,669.668,9.94301,15.2941,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,9,746.247,2.12388,16.1755,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,10,645.991,9.93236,18.6789,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
569,11,626.575,1.87874,19.142,707.434,5.97572,49.0759,49.056,0,1,0,1,1,1
570,0,567.459,5.67225,19.6791,708.75,5.98291,49.0759,49.056,0,0,0,0,1,1
570,1,721.973,9.9973,14.9734,708.75,5.98291,49.0759,49.056,0,0,0,1,1,1
570,2,740.557,5.98714,21.6113,708.75,5.98291,49.0759,49.056,0,0,0,1,1,1
570,3,703.056,10.0099,15.3478,708.75,5.98291,49.0759,49.056,0,0,0,1,1,1
570,4,605.105,10.0943,18.9845,708.75,5.98291,49.0759,49.056,0,0,0,1,1,1
570,5,665.292,1.88224,19.0383,708.75,5.98291,49.0759,49.056,0,1,0,1,1,1
570,6,661.031,5.82565,21.6406,708.75,5.98291,49.0759,49.056,0,1,0,1,1,1
